Tag ID,EventID,Type,Start-Ping,Seconds,UTCMilliseconds,f1,f2,snr,RMS,ZeroPeak,PeakPeak,SEL,file_name,sec_since_file_start,sampling_rate,samp_since_file_start,sec_since_tagon,file_start_time,tagon_time,correction
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:23:12,3.73,600,2992.87,4521.98,13.03,75.43,89.3,95.3,81.15,Zica-20191012-145101005,16255.59,96000,1560537600,89108.86,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:23:27,4.3,103,3007.48,4743.14,14.96,94.48,106.74,112.75,100.82,Zica-20191012-144029006,12231.1,96000,1174185888,103168.19,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:23:40,4.15,129,2914.45,4626.53,17.99,79.76,95.8,101.81,85.95,Zica-20191012-145101005,16283.12,96000,1563180384,89136.39,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:23:54,4.25,634,2842.89,4743.14,11.12,95.67,108.57,114.58,101.95,Zica-20191012-144029006,12258.63,96000,1176828864,103195.72,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:24:08,3.6,731,2770.69,4953.26,16.28,80.67,94.98,100.99,86.25,Zica-20191012-145101005,16310.73,96000,1565830176,89163.99,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:24:22,4.19,129,2872.81,4802.99,11.79,92.29,102.99,108.99,98.52,Zica-20191012-144029006,12286.12,96000,1179468384,103223.21,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:24:35,3.73,169,3058.21,4456.63,10.84,70.05,84.96,90.97,75.77,Zica-20191012-145101005,16338.16,96000,1568464224,89191.43,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:24:49,4.25,660,2887.78,4608.47,13.87,92.26,103.56,109.55,98.55,Zica-20191012-144029006,12313.66,96000,1182111360,103250.74,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:25:02,4.04,643,2992.87,4704.95,19.62,80.73,94.51,100.52,86.8,Zica-20191012-145101005,16365.64,96000,1571101728,89218.9,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:25:17,4.32,155,2902.74,4638.4,11.49,90.91,104.97,110.98,97.27,Zica-20191012-144029006,12341.15,96000,1184750880,103278.24,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:25:30,3.51,354,3228.11,4260.59,6.14,64.79,79.93,85.95,70.25,Zica-20191012-145101005,16393.35,96000,1573761984,89246.61,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:25:44,4.17,668,2932.66,4608.47,17.11,95.1,109.19,115.21,101.31,Zica-20191012-144029006,12368.66,96000,1187392128,103305.75,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:25:58,3.66,903,2953.66,4600.39,13.24,74.76,90.15,96.17,80.4,Zica-20191012-145101005,16420.9,96000,1576406688,89274.16,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:26:12,4.28,145,2842.89,4713.21,14.48,91.32,104.96,110.97,97.64,Zica-20191012-144029006,12396.14,96000,1190029920,103333.23,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:26:25,3.71,359,2992.87,4744.15,13.33,75.1,90.36,96.36,80.8,Zica-20191012-145101005,16448.35,96000,1579042464,89301.62,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:26:39,4.21,768,2917.7,4428.92,12.58,90.06,105,111.01,96.31,Zica-20191012-144029006,12423.76,96000,1192681728,103360.85,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:26:53,3.62,961,2940.59,4848.71,14.05,74.54,91.78,97.79,80.14,Zica-20191012-145101005,16475.96,96000,1581692256,89329.22,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:27:07,4.08,263,2947.63,4518.7,13.25,91.22,104.32,110.34,97.33,Zica-20191012-144029006,12451.26,96000,1195321248,103388.35,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:27:20,4.04,285,2953.66,4744.15,17.9,79.46,96.75,102.77,85.53,Zica-20191012-145101005,16503.28,96000,1584315360,89356.54,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:27:34,4.19,684,3007.48,4683.29,14.51,91.67,105.86,111.86,97.9,Zica-20191012-144029006,12478.68,96000,1197953664,103415.77,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:27:48,4.02,822,2992.87,4561.18,18.15,79.24,94.57,100.59,85.29,Zica-20191012-145101005,16530.82,96000,1586958912,89384.08,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:28:02,4.17,252,3007.48,4458.85,12.97,87.66,100.12,106.14,93.87,Zica-20191012-144029006,12506.25,96000,1200600192,103443.33,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:28:17,2.02,955,3319.6,4286.73,7.74,65.65,80.65,86.65,68.71,Zica-20191012-145101005,16559.95,96000,1589755680,89413.21,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:28:29,4.27,784,2857.85,4758.1,14.96,91.67,105.55,111.51,97.97,Zica-20191012-144029006,12533.78,96000,1203243264,103470.87,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:28:44,2.38,448,3358.81,4521.98,8.14,65.9,78.7,84.66,69.67,Zica-20191012-145101005,16587.44,96000,1592395008,89440.7,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:28:57,4.23,205,3067.33,4399,14.57,88.53,101.8,107.79,94.8,Zica-20191012-144029006,12561.2,96000,1205875680,103498.29,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:29:10,3.73,555,3032.07,4652.67,16.06,78.65,96.53,102.54,84.38,Zica-20191012-145101005,16613.55,96000,1594901280,89466.81,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:29:24,4.21,737,2932.66,4743.14,13.75,90.1,104.93,110.93,96.35,Zica-20191012-144029006,12588.73,96000,1208518752,103525.82,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:29:38,3.91,11,3110.49,4548.11,14.44,75.24,89.95,95.96,81.17,Zica-20191012-145101005,16641.01,96000,1597537056,89494.27,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:29:52,4.19,287,2932.66,4623.44,14.77,90.13,104.79,110.79,96.36,Zica-20191012-144029006,12616.28,96000,1211163552,103553.37,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:30:05,4,540,3019,4639.6,19.26,81.03,95.39,101.4,87.06,Zica-20191012-145101005,16668.53,96000,1600179840,89521.8,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:30:19,4.17,726,2977.55,4638.4,16.41,92.61,105.82,111.83,98.82,Zica-20191012-144029006,12643.72,96000,1213797696,103580.81,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:30:33,3.82,124,3019,4561.18,14.27,74.52,90.24,96.25,80.35,Zica-20191012-145101005,16696.12,96000,1602827904,89549.38,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:30:47,4.36,221,3007.48,4623.44,16.2,92.03,105.93,111.92,98.42,Zica-20191012-144029006,12671.22,96000,1216437216,103608.3,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:31:01,3.77,799,3084.35,4535.04,26.17,89.2,129.01,134.8,94.97,Zica-20191012-145101005,16723.79,96000,1605484704,89577.06,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:31:14,4.27,771,3097.25,4608.47,11.78,88.5,102.77,108.76,94.8,Zica-20191012-144029006,12698.77,96000,1219082016,103635.85,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:31:28,3.8,309,2914.45,4574.25,15.16,76.59,91.9,97.9,82.4,Zica-20191012-145101005,16751.3,96000,1608125664,89604.57,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:31:42,4.17,284,2857.85,4773.06,14.16,91.09,104.68,110.68,97.3,Zica-20191012-144029006,12726.28,96000,1221723264,103663.37,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:31:56,3.62,39,2992.87,4587.32,18.19,80.84,96.22,102.24,86.43,Zica-20191012-145101005,16779.03,96000,1610787744,89632.3,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:32:09,4.06,852,2962.59,4488.77,12.85,88.98,100.7,106.7,95.08,Zica-20191012-144029006,12753.85,96000,1224369792,103690.93,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:32:23,3.49,641,2979.8,4613.46,22.07,83.15,98.13,104.13,88.59,Zica-20191012-145101005,16806.64,96000,1613437536,89659.9,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:32:37,4.12,343,2902.74,4713.21,,,,,,Zica-20191012-144029006,12781.34,96000,1227008928,103718.43,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:32:51,3.69,24,3097.42,4391.28,17.79,78.45,94.23,100.24,84.13,Zica-20191012-145101005,16834.02,96000,1616066304,89687.28,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:33:04,4.19,759,2977.55,4623.44,14.91,91.82,105.81,111.82,98.05,Zica-20191012-144029006,12808.75,96000,1229640864,103745.84,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:33:18,3.79,480,2979.8,4574.25,16.23,77.89,93.72,99.74,83.68,Zica-20191012-145101005,16861.48,96000,1618702080,89714.74,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:33:32,4.17,254,2902.74,4593.51,13.62,90.81,104.6,110.6,97.02,Zica-20191012-144029006,12836.25,96000,1232280384,103773.34,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:33:46,3.99,228,2901.38,4652.67,10.56,70.2,99.36,105.32,76.21,Zica-20191012-145101005,16889.22,96000,1621365888,89742.48,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:33:59,2.27,749,2902.74,3785.53,16.77,86.96,99.19,105.21,90.52,Zica-20191012-144029006,12863.74,96000,1234919904,103800.83,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:34:27,4.1,354,2992.51,4548.62,14.69,91.15,102.51,108.52,97.29,Zica-20191012-144029006,12891.35,96000,1237569984,103828.44,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:34:42,4.04,469,3384.95,4012.27,-2.01,61.04,88.61,94.61,67.11,Zica-20191012-145101005,16945.46,96000,1626765024,89798.73,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:34:54,2.45,775,3067.33,3980.04,15.95,91.36,101.81,107.82,95.26,Zica-20191012-144029006,12918.77,96000,1240202400,103855.86,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:35:22,3.9,233,3067.33,4384.03,13.82,90.13,103.33,109.33,96.04,Zica-20191012-144029006,12946.23,96000,1242838368,103883.32,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:35:50,4.08,893,3112.21,4473.81,16.18,88.83,103.96,109.96,94.95,Zica-20191012-144029006,12973.89,96000,1245493728,103910.98,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:36:05,1.49,294,3463.36,3999.2,-31.15,60.94,78.33,84.31,62.69,Zica-20191012-145101005,17028.29,96000,1634716224,89881.55,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:36:17,4.03,351,2947.63,4503.74,12.1,87.97,102.08,108.09,94.03,Zica-20191012-144029006,13001.35,96000,1248129696,103938.43,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:36:33,1.74,987,3319.6,4038.41,3.18,69.95,85.67,91.63,72.38,Zica-20191012-145101005,17055.98,96000,1637374752,89909.24,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:36:45,3.99,901,2842.89,4608.47,10.13,87.03,100.59,106.6,93.05,Zica-20191012-144029006,13028.9,96000,1250774496,103965.98,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:36:59,3.62,912,3032.07,4417.42,16.49,79.21,96.4,102.42,84.8,Zica-20191012-145101005,17081.91,96000,1639863552,89935.17,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:37:12,4.05,359,3007.48,4668.32,10.07,87.44,100.09,106.09,93.52,Zica-20191012-144029006,13056.35,96000,1253410464,103993.44,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:37:26,3.91,368,2966.73,4482.77,17.49,79.31,93.88,99.9,85.24,Zica-20191012-145101005,17109.36,96000,1642499328,89962.62,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:37:39,4.14,872,3082.29,4533.66,10.4,85.74,99.91,105.92,91.91,Zica-20191012-144029006,13083.87,96000,1256051712,104020.95,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:37:54,3.86,897,3005.94,4691.88,23,83.55,98.3,104.32,89.42,Zica-20191012-145101005,17136.89,96000,1645142112,89990.15,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:38:07,3.99,404,2962.59,4608.47,12.09,88.99,101.27,107.28,95.01,Zica-20191012-144029006,13111.4,96000,1258694784,104048.49,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:38:21,3.9,444,3032.07,4626.53,14.62,74.53,90.78,96.79,80.44,Zica-20191012-145101005,17164.44,96000,1647786624,90017.7,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:38:35,3.88,9,2992.51,4638.4,12.99,89.36,104.56,110.58,95.26,Zica-20191012-144029006,13139,96000,1261344864,104076.09,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:38:49,3.82,46,3058.21,4600.39,11.67,72.96,87.27,93.29,78.79,Zica-20191012-145101005,17192.04,96000,1650436416,90045.3,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:39:02,3.68,448,2887.78,4578.55,14.42,90.85,104.02,110.03,96.52,Zica-20191012-144029006,13166.44,96000,1263979008,104103.53,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:39:16,3.46,575,2836.03,4561.18,17.42,78.28,94.42,100.44,83.67,Zica-20191012-145101005,17219.57,96000,1653079200,90072.83,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:39:30,4.06,925,3052.36,4443.89,16.35,91.93,104.59,110.6,98.02,Zica-20191012-144029006,13193.92,96000,1266616800,104131.01,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:39:44,3.8,31,2875.24,4613.46,13.9,76.75,93.08,99.09,82.56,Zica-20191012-145101005,17247.03,96000,1655714976,90100.29,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:39:57,3.9,420,2917.7,4608.47,16.13,93.37,106.45,112.46,99.29,Zica-20191012-144029006,13221.42,96000,1269256320,104158.5,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:40:11,3.71,579,3005.94,4613.46,16.87,78.13,90.87,96.88,83.84,Zica-20191012-145101005,17274.57,96000,1658359584,90127.84,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:40:25,4.05,915,2977.55,4578.55,17.4,93.91,106.37,112.38,99.99,Zica-20191012-144029006,13248.91,96000,1271895840,104186,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:40:39,3.73,235,3019,4561.18,16.7,76.94,91.6,97.61,82.66,Zica-20191012-145101005,17302.23,96000,1661014560,90155.49,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:40:52,4.03,409,2902.74,4593.51,13.81,91.92,105.28,111.29,97.98,Zica-20191012-144029006,13276.4,96000,1274535264,104213.49,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:41:07,3.69,782,3032.07,4613.46,14.18,74.23,90.23,96.23,79.91,Zica-20191012-145101005,17329.78,96000,1663659072,90183.04,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:41:20,3.83,923,2932.66,4518.7,17.19,87.71,102.32,108.34,93.54,Zica-20191012-144029006,13303.92,96000,1277176608,104241.01,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:41:34,3.31,330,2992.87,4352.07,10.72,71.55,85.19,91.21,76.76,Zica-20191012-145101005,17357.32,96000,1666303680,90210.59,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:41:47,3.88,472,2977.55,4668.32,13.69,91.74,105.33,111.34,97.64,Zica-20191012-144029006,13331.47,96000,1279821312,104268.55,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:42:02,3.37,150,3058.21,4548.11,8.34,68.37,83.63,89.59,73.65,Zica-20191012-145101005,17385.15,96000,1668974400,90238.41,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:42:15,3.88,985,2887.78,4743.14,10.96,87.94,98.76,104.76,93.84,Zica-20191012-144029006,13358.98,96000,1282462560,104296.07,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:42:29,3.68,442,2914.45,4469.7,11.79,72.55,86.76,92.75,78.21,Zica-20191012-145101005,17412.44,96000,1671594432,90265.7,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:42:42,4.1,389,3007.48,4773.06,13.86,89.9,103.89,109.9,96.03,Zica-20191012-144029006,13386.38,96000,1285093344,104323.47,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:42:57,3.8,862,3084.35,4574.25,14.21,73.93,92,98.01,79.74,Zica-20191012-145101005,17439.86,96000,1674226752,90293.12,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:43:10,3.62,993,3007.48,4384.03,16.34,88.17,103.24,109.25,93.77,Zica-20191012-144029006,13413.99,96000,1287743328,104351.08,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:43:24,3.55,336,2901.38,4443.56,13.24,74.81,90.78,96.79,80.32,Zica-20191012-145101005,17467.33,96000,1676864256,90320.59,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:43:37,4.05,452,3082.29,4473.81,14.64,90.58,104.4,110.4,96.66,Zica-20191012-144029006,13441.45,96000,1290379392,104378.53,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:43:52,3.68,84,2927.52,4744.15,17.07,77.21,91.68,97.67,82.87,Zica-20191012-145101005,17495.08,96000,1679528064,90348.34,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:44:05,3.92,20,3037.4,4802.99,12.36,89.11,100.92,106.92,95.04,Zica-20191012-144029006,13469.01,96000,1293025920,104406.1,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:44:19,3.73,449,2992.87,4574.25,15.39,75.12,89.81,95.83,80.84,Zica-20191012-145101005,17522.44,96000,1682155104,90375.71,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:44:32,3.9,533,3022.44,4608.47,21.63,93.49,107.16,113.18,99.4,Zica-20191012-144029006,13496.53,96000,1295667168,104433.62,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:44:48,2.16,499,3371.88,4456.63,6.14,64.61,76.14,82.15,67.97,Zica-20191012-145101005,17551.49,96000,1684943904,90404.76,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:45:00,3.61,28,2992.51,4548.62,16.79,92.81,107.3,113.31,98.39,Zica-20191012-144029006,13524.02,96000,1298306688,104461.11,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:45:14,3.46,461,3005.94,4391.28,20.06,81.35,95.04,101.05,86.74,Zica-20191012-145101005,17577.46,96000,1687436256,90430.72,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:45:27,3.94,528,2947.63,4743.14,,,,,,Zica-20191012-144029006,13551.52,96000,1300946688,104488.61,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:45:42,3.86,81,3071.28,4600.39,14.4,75.99,91.57,97.58,81.86,Zica-20191012-145101005,17605.08,96000,1690087776,90458.34,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:45:55,3.62,96,2857.85,4623.44,14.82,89.71,105.26,111.27,95.3,Zica-20191012-144029006,13579.09,96000,1303593216,104516.18,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:46:09,3.46,610,3032.07,4339,13.27,74.36,90.71,96.72,79.75,Zica-20191012-145101005,17632.6,96000,1692730560,90485.87,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:46:22,3.84,591,2977.55,4683.29,13.98,89.71,105.14,111.16,95.57,Zica-20191012-144029006,13606.59,96000,1306232736,104543.67,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:46:37,3.75,248,2979.8,4587.32,11.77,73.97,90.47,96.45,79.71,Zica-20191012-145101005,17660.24,96000,1695383808,90513.5,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:46:50,3.73,104,2947.63,4802.99,15.28,90.78,103.31,109.33,96.51,Zica-20191012-144029006,13634.1,96000,1308873984,104571.19,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
Zica-20191012-145101,20191013-200509,MFA,10/13/2019 21:47:05,3.88,704,2966.73,4482.77,16.04,78.1,96.06,102.08,83.99,Zica-20191012-145101005,17687.7,96000,1698019584,90540.96,2019-10-13T16:52:17Z,2019-10-12T20:38:04Z,7.29
Zica-20191012-144029,20191013-200509,MFA,10/13/2019 21:47:17,3.88,507,2962.59,4548.62,13.25,88.07,101.65,107.66,93.96,Zica-20191012-144029006,13661.5,96000,1311504672,104598.59,2019-10-13T17:59:36Z,2019-10-12T16:43:59Z,11.12
