dive_start_sec,dive_end_sec,max_depth,tag_id,dive_dur_sec,lat_initial,lon_initial,lat_final,lon_final,lat_last_known,lon_last_known,start_UTC,start_local,solar_phase,distance_traveled_km,bathy,bathy_slope,bathy_aspect,n_clicks,click_start_sec,click_end_sec,click_dur_sec,dive_to_click1_sec,focal_click_UID,focal_clicks,n_focal_clicks,nonfocal_click_UID,click_start_depth,click_end_depth,click_min_depth,click_max_depth,n_buzzes,buzz_mean_depth,buzz_median_depth,buzz_sd_depth,buzz_iqr_depth,buzz_min_depth,buzz_max_depth,n_mfa_pings,mfa_bb_rms_min,mfa_bb_rms_median,mfa_bb_rms_mean
146194,147375,270.9467322189111,Zica-20180113-173188,1181,32.731,-118.8929,32.731,-118.8929,32.731,-118.8929,2018-01-15T13:24:34Z,2018-01-15T13:24:34Z,Night,NA,1331.299,9.8,235.8284816957118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150444,152108,317.52329590649765,Zica-20180113-173188,1664,32.714,-118.8877,32.714,-118.8877,32.714,-118.8877,2018-01-15T14:35:24Z,2018-01-15T14:35:24Z,Dawn,1.2410463541202659,1198.508,12.86,223.13981694250356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152215,153963,378.7117606651431,Zica-20180113-173188,1748,32.7039,-118.882,32.7039,-118.882,32.7039,-118.882,2018-01-15T15:04:55Z,2018-01-15T15:04:55Z,Dawn,NA,1131.481,11.24,220.62079838049377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155795,157339,356.79626093254836,Zica-20180113-173188,1544,32.693,-118.8626,32.693,-118.8626,32.693,-118.8626,2018-01-15T16:04:35Z,2018-01-15T16:04:35Z,Day,NA,1112.659,9.62,225.02444215158837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158277,162098,1143.6597283445897,Zica-20180113-173188,3821,32.6923,-118.8337,32.6923,-118.8337,32.6923,-118.8337,2018-01-15T16:45:57Z,2018-01-15T16:45:57Z,Day,1.241722397540513,1188.116,8.84,225.02470914165386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162184,163616,391.23186407997355,Zica-20180113-173188,1432,32.6977,-118.8221,32.6977,-118.8221,32.6977,-118.8221,2018-01-15T17:51:04Z,2018-01-15T17:51:04Z,Day,0.8533850375553109,1262.776,8.74,221.1422281150017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163666,164640,312.7172526678511,Zica-20180113-173188,974,32.6976,-118.813,32.6976,-118.813,32.6976,-118.813,2018-01-15T18:15:46Z,2018-01-15T18:15:46Z,Day,1.5630164979707664,1288.569,9.36,223.6249726824465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164764,166269,357.7249634288303,Zica-20180113-173188,1505,32.6996,-118.7965,32.6996,-118.7965,32.6996,-118.7965,2018-01-15T18:34:04Z,2018-01-15T18:34:04Z,Day,1.1821734295930277,1347.683,8.96,220.09284982467707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166351,167671,308.13802590592474,Zica-20180113-173188,1320,32.7051,-118.7857,32.7051,-118.7857,32.7051,-118.7857,2018-01-15T19:00:31Z,2018-01-15T19:00:31Z,Day,0.7109985890722557,1398.042,7.16,218.10996778105647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167774,168971,262.78152764198944,Zica-20180113-173188,1197,32.7065,-118.7783,32.7065,-118.7783,32.7065,-118.7783,2018-01-15T19:24:14Z,2018-01-15T19:24:14Z,Day,2.497978184242219,1403.083,6.66,199.40913899139153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169110,174359,1481.6178097217437,Zica-20180113-173188,5249,32.7289,-118.7755,32.7289,-118.7755,32.7289,-118.7755,2018-01-15T19:46:30Z,2018-01-15T19:46:30Z,Day,0.5735628142463147,1387.052,7.02,37.69537451928204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174466,175952,392.20272104727496,Zica-20180113-173188,1486,32.7332,-118.7721,32.7332,-118.7721,32.7332,-118.7721,2018-01-15T21:15:46Z,2018-01-15T21:15:46Z,Day,NA,1362.655,7.92,37.26456284636947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177414,178609,331.73585342218513,Zica-20180113-173188,1195,32.737,-118.7673,32.737,-118.7673,32.737,-118.7673,2018-01-15T22:04:54Z,2018-01-15T22:04:54Z,Day,0.06913006044610469,1329.711,9.1,38.20868606143762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178716,180215,335.45558787098423,Zica-20180113-173188,1499,32.7364,-118.7671,32.7364,-118.7671,32.7364,-118.7671,2018-01-15T22:26:36Z,2018-01-15T22:26:36Z,Day,NA,1331.635,9.02,38.809693863893926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181608,182089,167.95527071583277,Zica-20180113-173188,481,32.7291,-118.7751,32.7291,-118.7751,32.7291,-118.7751,2018-01-15T23:14:48Z,2018-01-15T23:14:48Z,Day,2.658006709578836,1387.052,7.02,37.69537451928204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182138,186277,1271.4255471652727,Zica-20180113-173188,4139,32.7208,-118.7485,32.7208,-118.7485,32.7208,-118.7485,2018-01-15T23:23:38Z,2018-01-15T23:23:38Z,Day,0.8669346317741682,1282.323,10.32,51.33940753735169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186373,187570,290.3755394665489,Zica-20180113-173188,1197,32.715,-118.7423,32.715,-118.7423,32.715,-118.7423,2018-01-16T00:34:13Z,2018-01-16T00:34:13Z,Day,0.6102345769731546,1267.661,10.38,60.474692156926835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187671,188852,273.2539525464669,Zica-20180113-173188,1181,32.7095,-118.7425,32.7095,-118.7425,32.7095,-118.7425,2018-01-16T00:55:51Z,2018-01-16T00:55:51Z,Dusk,0.4608324009877104,1287.951,10.04,65.27794067397213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188944,189903,267.253235604258,Zica-20180113-173188,959,32.7054,-118.7417,32.7054,-118.7417,32.7054,-118.7417,2018-01-16T01:17:04Z,2018-01-16T01:17:04Z,Dusk,NA,1292.99,9.2,110.60822142075074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191535,192545,233.2220991906038,Zica-20180113-173188,1010,32.6937,-118.7428,32.6937,-118.7428,32.6937,-118.7428,2018-01-16T02:00:15Z,2018-01-16T02:00:15Z,Dusk,0.372849211724893,1305.37,9.1,110.9609699446047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192644,193678,200.68510300484624,Zica-20180113-173188,1034,32.6914,-118.7457,32.6914,-118.7457,32.6914,-118.7457,2018-01-16T02:18:44Z,2018-01-16T02:18:44Z,Night,1.62793203975787,1310.486,8.64,110.92970430161171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193877,198542,1145.1398438454444,Zica-20180113-173188,4665,32.6772,-118.7413,32.6772,-118.7413,32.6772,-118.7413,2018-01-16T02:39:17Z,2018-01-16T02:39:17Z,Night,0.6585658091357468,1261.591,8.62,98.87843813462297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198667,199807,329.3079019720314,Zica-20180113-173188,1140,32.6761,-118.7482,32.6761,-118.7482,32.6761,-118.7482,2018-01-16T03:59:07Z,2018-01-16T03:59:07Z,Night,0.6876539882552741,1261.411,8.1,176.29365271976303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199903,200882,290.256830312907,Zica-20180113-173188,979,32.68,-118.7539,32.68,-118.7539,32.68,-118.7539,2018-01-16T04:19:43Z,2018-01-16T04:19:43Z,Night,0.8139663660643568,1283.392,7.38,195.03983886251265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201026,202394,393.95537947253735,Zica-20180113-173188,1368,32.6871,-118.7561,32.6871,-118.7561,32.6871,-118.7561,2018-01-16T04:38:26Z,2018-01-16T04:38:26Z,Night,0.48789558653851306,1317.612,7.9,91.53851910509604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202513,203537,248.73395618140847,Zica-20180113-173188,1024,32.6914,-118.7572,32.6914,-118.7572,32.6914,-118.7572,2018-01-16T05:03:13Z,2018-01-16T05:03:13Z,Night,0.3775227922187089,1333.262,7.92,94.52005378661232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203661,204519,230.56500007096236,Zica-20180113-173188,858,32.6948,-118.757,32.6948,-118.757,32.6948,-118.757,2018-01-16T05:22:21Z,2018-01-16T05:22:21Z,Night,NA,1343.81,7.92,94.52005378661232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204951,205401,156.18867430217742,Zica-20180113-173188,450,32.6973,-118.7574,32.6973,-118.7574,32.6973,-118.7574,2018-01-16T05:43:51Z,2018-01-16T05:43:51Z,Night,1.4654030531070972,1350.443,8.12,104.27586750671992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205511,209183,1504.2879978434196,Zica-20180113-173188,3672,32.7097,-118.7628,32.7097,-118.7628,32.7097,-118.7628,2018-01-16T05:53:11Z,2018-01-16T05:53:11Z,Night,0.3374202929674513,1381.055,7.78,70.49122864848925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209305,210461,448.7163976776266,Zica-20180113-173188,1156,32.7127,-118.7634,32.7127,-118.7634,32.7127,-118.7634,2018-01-16T06:56:25Z,2018-01-16T06:56:25Z,Night,0.3751833979778014,1379.296,7.86,67.07918172988121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210605,211844,408.29849232069995,Zica-20180113-173188,1239,32.7128,-118.7674,32.7128,-118.7674,32.7128,-118.7674,2018-01-16T07:18:05Z,2018-01-16T07:18:05Z,Night,NA,1390.56,7.84,66.61426819191934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214509,215782,359.6837909246202,Zica-20180113-173188,1273,32.7159,-118.7781,32.7159,-118.7781,32.7159,-118.7781,2018-01-16T08:23:09Z,2018-01-16T08:23:09Z,Night,0.6529193986067874,1413.7,6.1,105.01573083994936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215911,216657,201.61228834915954,Zica-20180113-173188,746,32.7124,-118.7725,32.7124,-118.7725,32.7124,-118.7725,2018-01-16T08:46:31Z,2018-01-16T08:46:31Z,Night,NA,1404.173,6.48,107.79974011404579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217012,217732,110.66029968025974,Zica-20180113-173188,720,32.7147,-118.7705,32.7147,-118.7705,32.7147,-118.7705,2018-01-16T09:04:52Z,2018-01-16T09:04:52Z,Night,2.621776747851933,1397.871,7.16,64.56127875650213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217804,221300,1400.486162337582,Zica-20180113-173188,3496,32.7225,-118.7969,32.7225,-118.7969,32.7225,-118.7969,2018-01-16T09:18:04Z,2018-01-16T09:18:04Z,Night,1.2552540543170185,1436.196,5.58,193.6892657239195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221408,223542,672.4286013647456,Zica-20180113-173188,2134,32.7206,-118.8101,32.7206,-118.8101,32.7206,-118.8101,2018-01-16T10:18:08Z,2018-01-16T10:18:08Z,Night,NA,1423.59,6.52,208.67893978423848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223789,225129,436.9021647791799,Zica-20180113-173188,1340,32.7186,-118.8096,32.7186,-118.8096,32.7186,-118.8096,2018-01-16T10:57:49Z,2018-01-16T10:57:49Z,Night,0.06217445563086385,1419.122,6.76,206.969497126993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225243,226026,170.14466748745485,Zica-20180113-173188,783,32.7191,-118.8099,32.7191,-118.8099,32.7191,-118.8099,2018-01-16T11:22:03Z,2018-01-16T11:22:03Z,Night,0.399163280431017,1419.122,6.76,206.969497126993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226123,227193,245.26617546401226,Zica-20180113-173188,1070,32.7224,-118.8082,32.7224,-118.8082,32.7224,-118.8082,2018-01-16T11:36:43Z,2018-01-16T11:36:43Z,Night,0.2101282725811991,1430.696,6.3,207.37865030204708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227286,228331,220.98145384834922,Zica-20180113-173188,1045,32.7242,-118.8089,32.7242,-118.8089,32.7242,-118.8089,2018-01-16T11:56:06Z,2018-01-16T11:56:06Z,Night,0.46826820125661534,1435.68,6.02,210.30160302064027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228417,229553,205.28436937340211,Zica-20180113-173188,1136,32.7282,-118.8105,32.7282,-118.8105,32.7282,-118.8105,2018-01-16T12:14:57Z,2018-01-16T12:14:57Z,Night,NA,1440.418,5.62,215.37562665419608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230130,230820,229.82637076807464,Zica-20180113-173188,690,32.7268,-118.8157,32.7268,-118.8157,32.7268,-118.8157,2018-01-16T12:43:30Z,2018-01-16T12:43:30Z,Night,3.2751991402064307,1436.93,6.04,220.08247357092023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230940,235048,1575.3566938130273,Zica-20180113-173188,4108,32.7227,-118.7811,32.7227,-118.7811,32.7227,-118.7811,2018-01-16T12:57:00Z,2018-01-16T12:57:00Z,Night,1.0033182289707852,1416.659,5.7,102.40814514321664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235131,236218,244.2090952330069,Zica-20180113-173188,1087,32.7267,-118.7715,32.7267,-118.7715,32.7267,-118.7715,2018-01-16T14:06:51Z,2018-01-16T14:06:51Z,Dawn,0.7383592793608109,1374.522,7.8,43.1377849804378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236293,237251,234.1094991543666,Zica-20180113-173188,958,32.7294,-118.7643,32.7294,-118.7643,32.7294,-118.7643,2018-01-16T14:26:13Z,2018-01-16T14:26:13Z,Dawn,0.8243643670523945,1335.316,8.78,46.123605481817435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237347,238529,264.18109507113513,Zica-20180113-173188,1182,32.7339,-118.7573,32.7339,-118.7573,32.7339,-118.7573,2018-01-16T14:43:47Z,2018-01-16T14:43:47Z,Dawn,NA,1283.926,10.16,47.08143526023133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240008,241206,249.50453847339062,Zica-20180113-173188,1198,32.7401,-118.7512,32.7401,-118.7512,32.7401,-118.7512,2018-01-16T15:28:08Z,2018-01-16T15:28:08Z,Dawn,NA,1234.081,10.58,55.796860022539704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245517,246624,313.05055847137487,Zica-20180113-173188,1107,32.7285,-118.7511,32.7285,-118.7511,32.7285,-118.7511,2018-01-16T16:59:57Z,2018-01-16T16:59:57Z,Day,0.7258711806651817,1264.772,10.58,55.796860022539704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246736,247950,287.4817044830921,Zica-20180113-173188,1214,32.7222,-118.7532,32.7222,-118.7532,32.7222,-118.7532,2018-01-16T17:20:16Z,2018-01-16T17:20:16Z,Day,0.5640654064133425,1299.411,10.14,60.512742158476385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248058,249276,231.39768013216525,Zica-20180113-173188,1218,32.7175,-118.7555,32.7175,-118.7555,32.7175,-118.7555,2018-01-16T17:42:18Z,2018-01-16T17:42:18Z,Day,0.5773623303673496,1331.009,9.32,64.74748232621562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249373,250471,222.75273156624783,Zica-20180113-173188,1098,32.7123,-118.7558,32.7123,-118.7558,32.7123,-118.7558,2018-01-16T18:04:13Z,2018-01-16T18:04:13Z,Day,NA,1350.085,8.18,106.26113488358942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250711,255049,1426.0414534510928,Zica-20180113-173188,4338,32.7151,-118.7671,32.7151,-118.7671,32.7151,-118.7671,2018-01-16T18:26:31Z,2018-01-16T18:26:31Z,Day,0.8689957536241228,1387.194,7.84,66.61426819191934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255151,256448,340.6205768810242,Zica-20180113-173188,1297,32.721,-118.761,32.721,-118.761,32.721,-118.761,2018-01-16T19:40:31Z,2018-01-16T19:40:31Z,Day,1.028278685431087,1346.914,8.92,56.85828858828103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256562,257805,226.8369615015485,Zica-20180113-173188,1243,32.7124,-118.7569,32.7124,-118.7569,32.7124,-118.7569,2018-01-16T20:04:02Z,2018-01-16T20:04:02Z,Day,1.241943277436057,1355.259,8.12,105.41151730321633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257913,259064,216.37472834965263,Zica-20180113-173188,1151,32.7227,-118.7517,32.7227,-118.7517,32.7227,-118.7517,2018-01-16T20:26:33Z,2018-01-16T20:26:33Z,Day,0.4270656566445956,1288.955,10.22,60.078152455458394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259173,260092,181.29324897610593,Zica-20180113-173188,919,32.7192,-118.7498,32.7192,-118.7498,32.7192,-118.7498,2018-01-16T20:47:33Z,2018-01-16T20:47:33Z,Day,0.7705484643533531,1290.504,10.2,51.59232185120936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260170,261073,201.41519476409442,Zica-20180113-173188,903,32.7256,-118.7466,32.7256,-118.7466,32.7256,-118.7466,2018-01-16T21:04:10Z,2018-01-16T21:04:10Z,Day,2.004123862473717,1250.364,10.78,47.08410921684447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261179,264399,1102.6897218743122,Zica-20180113-173188,3220,32.7436,-118.7485,32.7436,-118.7485,32.7436,-118.7485,2018-01-16T21:20:59Z,2018-01-16T21:20:59Z,Day,NA,1212.761,9.26,58.86009348444412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265782,266802,228.66808681162942,Zica-20180113-173188,1020,32.7466,-118.7344,32.7466,-118.7344,32.7466,-118.7344,2018-01-16T22:37:42Z,2018-01-16T22:37:42Z,Day,1.0583042358838017,1137.012,6.32,54.859704743239604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266874,267696,199.23215101712532,Zica-20180113-173188,822,32.7375,-118.731,32.7375,-118.731,32.7375,-118.731,2018-01-16T22:55:54Z,2018-01-16T22:55:54Z,Day,NA,1143.101,6.08,48.90838359287409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267857,269093,220.22044557700724,Zica-20180113-173188,1236,32.7365,-118.7269,32.7365,-118.7269,32.7365,-118.7269,2018-01-16T23:12:17Z,2018-01-16T23:12:17Z,Day,NA,1131.144,5.64,45.54722949258439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269946,273699,1094.9111083882226,Zica-20180113-173188,3753,32.7273,-118.725,32.7273,-118.725,32.7273,-118.725,2018-01-16T23:47:06Z,2018-01-16T23:47:06Z,Day,0.6135878664917949,1146.187,8.66,30.89583406593755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273778,274774,258.4947927276017,Zica-20180113-173188,996,32.7303,-118.7195,32.7303,-118.7195,32.7303,-118.7195,2018-01-17T00:50:58Z,2018-01-17T00:50:58Z,Dusk,0.7749762468565915,1126.865,5.18,28.50807835810673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274900,275936,222.2056880212502,Zica-20180113-173188,1036,32.7248,-118.7144,32.7248,-118.7144,32.7248,-118.7144,2018-01-17T01:09:40Z,2018-01-17T01:09:40Z,Dusk,0.7652640437304364,1130.842,7,19.244304391766548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276007,276980,179.46271410064622,Zica-20180113-173188,973,32.7179,-118.7145,32.7179,-118.7145,32.7179,-118.7145,2018-01-17T01:28:07Z,2018-01-17T01:28:07Z,Dusk,0.9177240259218649,1142.209,9.22,89.98627053681759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277097,278430,395.84747597925406,Zica-20180113-173188,1333,32.7129,-118.7067,32.7129,-118.7067,32.7129,-118.7067,2018-01-17T01:46:17Z,2018-01-17T01:46:17Z,Dusk,NA,1124.469,8.66,93.15429803344688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278704,279816,373.52366211930473,Zica-20180113-173188,1112,32.7058,-118.7023,32.7058,-118.7023,32.7058,-118.7023,2018-01-17T02:13:04Z,2018-01-17T02:13:04Z,Night,0.7096032899248852,1111.328,8.72,84.08975927502883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279905,280643,276.9720683375268,Zica-20180113-173188,738,32.7097,-118.7083,32.7097,-118.7083,32.7097,-118.7083,2018-01-17T02:33:05Z,2018-01-17T02:33:05Z,Night,1.6485108083691264,1130.223,9.34,99.07521795531619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280745,284283,1205.1264804381951,Zica-20180113-173188,3538,32.6996,-118.7212,32.6996,-118.7212,32.6996,-118.7212,2018-01-17T02:47:05Z,2018-01-17T02:47:05Z,Night,1.172904812664693,1202.761,10.86,101.8910291705854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284484,285363,259.77550496902927,Zica-20180113-173188,879,32.6891,-118.7227,32.6891,-118.7227,32.6891,-118.7227,2018-01-17T03:49:24Z,2018-01-17T03:49:24Z,Night,NA,1227.429,10.76,100.09267223792335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285653,286513,260.24424497381943,Zica-20180113-173188,860,32.6802,-118.7221,32.6802,-118.7221,32.6802,-118.7221,2018-01-17T04:08:53Z,2018-01-17T04:08:53Z,Night,NA,1228.217,10.8,99.92997764879391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286745,287457,161.52026190940774,Zica-20180113-173188,712,32.6815,-118.7292,32.6815,-118.7292,32.6815,-118.7292,2018-01-17T04:27:05Z,2018-01-17T04:27:05Z,Night,1.9757040347967292,1251.738,10.1,100.34846013932145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
