tag_id,foraging_dive_id,dive_cycle_start_sec,dive_cycle_end_sec,dive_cycle_dur_sec,fd_end_sec,fd_dur_sec,fd_start_UTC,fd_max_depth,fd_breath_count_post_dive,n_shallow_dives,fd_surface_interval,dive_cycle_surface_sec,dive_cycle_breath_count,fd_bathy,fd_bathy_slope,fd_bathy_aspect,bathy_source,bathy_radius_km,lat_initial,lon_initial,lat_final,lon_final,gps_fd_dist_km,gps_dive_cycle_path_km,horiz_speed_mean_km_h,solar_phase_initial,solar_phase_final,lunar_phase,quarter_of_year,n_clicks,click_start_sec,click_end_sec,click_dur_sec,click_start_depth,click_end_depth,click_min_depth,click_max_depth,dive_to_click1_sec,nonfocal_click_start_sec,nonfocal_click_end_sec,nonfocal_click_start_depth,nonfocal_click_end_depth,nonfocal_click_min_depth,nonfocal_click_max_depth,n_nonfocal_clicks,n_buzzes,buzz_mean_depth,buzz_median_depth,buzz_sd_depth,buzz_iqr_depth,buzz_min_depth,buzz_max_depth,buzz_mean_dur,buzz_median_dur,buzz_sd_dur,buzz_iqr_dur,buzz_min_dur,buzz_max_dur,gps_dive_cycle_net_km,turn_angle_rad,tortuosity,model_fnames,model_ids,model_data_source,model_sonar_type,model_rl_max_depth,model_rl_min,model_rl_max,model_rl_median,echosounder_n_pings,mfa_n_pings,echosounder_ping_dur_mean_sec,mfa_ping_dur_mean_sec,echosounder_ping_dur_min_sec,mfa_ping_dur_min_sec,echosounder_ping_dur_max_sec,mfa_ping_dur_max_sec,echosounder_bb_rms_min,mfa_bb_rms_min,echosounder_bb_rms_max,mfa_bb_rms_max,echosounder_bb_rms_median,mfa_bb_rms_median,echosounder_bb_rms_mean,mfa_bb_rms_mean,explosive_n_pings,explosive_ping_dur_mean_sec,explosive_ping_dur_min_sec,explosive_ping_dur_max_sec,explosive_bb_rms_min,explosive_bb_rms_max,explosive_bb_rms_median,explosive_bb_rms_mean
Zica-20180330-173188,112,1099167,1106093,6926,1102283,3116,2018-04-12T12:43:27Z,1648.186465240719,NA,4,3810,682,0,1577.531,6.5,220.0307670029474,NEPAC,1,32.873,-119.0853,NA,NA,1.3712436841825977,1.3712436841825977,NA,Dawn,Day,0.135708631612658,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,113,1106093,1118100,12007,1110701,4608,2018-04-12T14:38:53Z,1700.3047087752973,NA,7,7399,911,0,NA,NA,NA,NEPAC,1,NA,NA,32.8776,-119.0176,NA,0,NA,Day,Day,0.13017202089272406,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,114,1118100,1125246,7146,1121016,2916,2018-04-12T17:59:00Z,1712.104328863009,NA,3,4230,651,0,1646.017,1.55,86.89863555662521,NEPAC,1,32.8776,-119.0176,NA,NA,NA,0,NA,Day,Day,0.12078015293686956,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,115,1125246,1133696,8450,1128208,2962,2018-04-12T19:58:06Z,1688.4507326695011,NA,5,5488,576,0,NA,NA,NA,NEPAC,1,NA,NA,32.8234,-118.9847,NA,2.580252527522351,NA,Day,Day,0.11531851310399072,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,116,1133696,1142035,8339,1137456,3760,2018-04-12T22:18:56Z,1676.6012130749543,NA,4,4579,645,0,1619.513,4.4,213.56368153742244,NEPAC,1,32.8234,-118.9847,32.8281,-119.0039,1.7858479960345497,1.7858479960345497,0.7615556486288058,Day,Day,0.10898716808200914,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8718559586629537,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,117,1142035,1150047,8012,1146414,4379,2018-04-13T00:37:55Z,1711.770342644234,NA,3,3633,790,0,1623.827,4.6,222.8901785570953,NEPAC,1,32.8281,-119.0039,32.8446,-118.9578,NA,0,0,Day,Dusk,0.10287727796287827,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.688005836923798,-2.4581024734138492,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,118,1150047,1157845,7798,1152369,2322,2018-04-13T02:51:27Z,1119.47771402107,NA,0,5476,5476,0,1600.741,4.3,191.31384395637303,NEPAC,1,32.8446,-118.9578,32.8189,-118.9601,2.85829169111181,2.85829169111181,1.4687196814162882,Dusk,Dusk,0.0971397082670894,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.000278380330993,-2.1922669618666415,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,119,1157845,1164597,6752,1160515,2670,2018-04-13T05:01:25Z,1684.5506524356067,NA,1,4082,3415,0,1622.443,3.3,212.2258932524224,NEPAC,1,32.8182,-118.9648,32.842,-118.9889,NA,0,0,Night,Night,0.09168335389227267,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.47255896134296,-2.2141004686173007,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,120,1164597,1173494,8897,1167575,2978,2018-04-13T06:53:57Z,1713.2374115167495,NA,2,5919,4733,0,1660.213,2.1,161.4212828348841,NEPAC,1,32.842,-118.9889,32.8336,-119.0071,0.4333515424280547,2.7305471052619414,1.142753961746453,Night,Night,0.08706313825792056,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9419794603469538,1.3637951165371116,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,121,1173494,1184330,10836,1176957,3463,2018-04-13T09:22:14Z,1700.8165074450133,NA,1,7373,6348,0,1640.231,3.8,193.50091766641236,NEPAC,1,32.8336,-119.0071,32.8042,-119.0032,0.9859869576356072,3.2815800283527006,2.1114724043020057,Night,Night,0.08112622104301831,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4980818695009397,2.2340489663621605,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,122,1184330,1201098,16768,1188595,4265,2018-04-13T12:22:50Z,1701.804365447333,NA,8,12503,1122,0,1624.972,3.9,210.97814591173056,NEPAC,1,32.8211,-118.9728,NA,NA,NA,3.8189937004221166,NA,Night,Day,0.0741331888687018,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,SPORTS,C,0,Inf,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,123,1201098,1208191,7093,1204857,3759,2018-04-13T17:02:18Z,1671.1384191140305,NA,2,3334,538,0,NA,NA,NA,NEPAC,1,NA,NA,32.8755,-119.0008,NA,1.5503429729619298,NA,Day,Day,0.06384370236627979,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,124,1208191,1223018,14827,1211883,3692,2018-04-13T19:00:31Z,1729.4904811421557,NA,7,11135,1122,0,1647.774,2.1,194.48926164516809,NEPAC,1,32.8755,-119.0008,32.8745,-118.9008,2.4692803895800948,12.240590401719365,2.9582522453134876,Day,Day,0.05969149555442821,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.359135626704111,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,125,1223018,1233658,10640,1227105,4087,2018-04-13T23:07:38Z,1789.253833246153,NA,4,6553,1505,0,1715.238,1.1,213.15291864100985,NEPAC,1,32.8745,-118.9008,32.8417,-118.8865,1.8252814910812447,5.224573229985117,1.9000367338060835,Day,Day,0.05140899200778798,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.346716111696208,-1.3709116470309963,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,126,1233658,1245612,11954,1238245,4587,2018-04-14T02:04:58Z,1630.3094597461436,NA,5,7367,2970,0,1649.029,4.65,163.61207685709462,NEPAC,1,32.836,-118.8921,32.8446,-118.9706,3.587977322650965,9.40466455248305,2.8343903213845945,Dusk,Night,0.045805105295070536,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.410894271167773,-1.8887304184862765,NA,,,SPORTS,C,0,Inf,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,127,1245612,1257505,11893,1250580,4968,2018-04-14T05:24:12Z,1716.288186841381,NA,6,6925,935,0,1626.967,4.5,79.21339609663744,NEPAC,1,32.8446,-118.9706,32.8102,-119.0148,2.739390770383154,5.902406620982925,1.7898133284651727,Night,Night,0.03985746982576943,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.628744855448634,0.8739453871290919,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,128,1257505,1268132,10627,1261680,4175,2018-04-14T08:42:25Z,1646.4183114767493,NA,4,6452,1609,0,1532.369,7.8,222.6356508048016,NEPAC,1,32.8102,-119.0148,32.8054,-119.0461,0.45389088337534866,1.7066144003372556,0.5853479269449429,Night,Night,0.03431511836259443,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9793526809569544,-0.5650318383205898,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,129,1268132,1282888,14756,1273683,5551,2018-04-14T11:39:32Z,1231.4750391502405,NA,6,9205,821,0,1390.656,10.9,218.68202677740388,NEPAC,1,32.8054,-119.0461,32.8038,-119.0049,1.8235692310353255,5.583252598937594,1.3450019644121614,Night,Day,0.029686696912684996,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8628153841529715,2.9163475231636022,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,130,1282888,1293947,11059,1286852,3964,2018-04-14T15:45:28Z,1563.929802122953,NA,5,7095,755,0,1533.049,5.65,223.8543727070968,NEPAC,1,32.8038,-119.0049,NA,NA,1.6956387813427167,5.31925542247468,NA,Day,Day,0.02377941094085989,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,131,1293947,1303570,9623,1297961,4014,2018-04-14T18:49:47Z,1598.1522448237254,NA,4,5609,642,0,NA,NA,NA,NEPAC,1,NA,NA,32.8217,-118.9407,NA,0.747174393382641,NA,Day,Day,0.019757069047390052,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,132,1303570,1307925,4355,1306686,3116,2018-04-14T21:30:10Z,1187.0484546779307,NA,1,1239,288,0,1596.659,2.95,41.75616428302709,NEPAC,1,32.8217,-118.9407,NA,NA,2.0289549044859627,2.0289549044859627,NA,Day,Day,0.016545188807648936,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,133,1307925,1323907,15982,1311849,3924,2018-04-14T22:42:45Z,1708.5975008863409,NA,8,12058,1073,0,NA,NA,NA,NEPAC,1,NA,NA,32.8294,-118.9877,NA,4.926501902954866,NA,Day,Dusk,0.01518098399577511,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,SPORTS,A,0,0,17.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,134,1323907,1332472,8565,1327985,4078,2018-04-15T03:09:07Z,1697.6027613005208,NA,4,4487,999,0,1638.554,4,212.63108795105288,NEPAC,1,32.8294,-118.9877,32.847,-118.9792,1.1638813099129353,3.1106721000646322,1.301082788455057,Dusk,Night,0.010659342353201096,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1078709792729002,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,135,1332472,1343643,11171,1336678,4206,2018-04-15T05:31:52Z,1714.667764496238,NA,4,6965,3051,0,1645.08,3.15,49.624014981243306,NEPAC,1,32.847,-118.9792,32.8431,-119.0289,2.483071190432805,5.656924997930071,1.8540540779814507,Night,Night,0.00855420188704592,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.672787156012322,2.050350825843319,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,136,1343643,1353896,10253,1347280,3637,2018-04-15T08:38:03Z,1703.6181213847758,NA,5,6616,1718,0,1637.855,3.35,206.7562480406584,NEPAC,1,32.8431,-119.0289,32.8497,-119.0299,1.421404113027068,4.700436455136196,1.640004965932381,Night,Night,0.0061477024092951305,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7379181019892985,-1.536052292034931,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,137,1353896,1382690,28794,1357655,3759,2018-04-15T11:28:56Z,1700.3905596137577,NA,13,25035,3227,0,1646.573,2.9,183.2083123800164,NEPAC,1,32.8497,-119.0299,32.807,-119.1176,2.0185592626933317,15.88483319840379,1.9772967571748432,Night,Day,0.004281291992338232,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.479265525043903,1.966273050923793,NA,,,SPORTS,A,0,114.9,137.7,124.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,138,1382690,1409822,27132,1386065,3375,2018-04-15T19:28:50Z,1090.9316150093846,NA,14,23757,9391,0,1056.96,14.95,223.8532998548732,NEPAC,1,32.807,-119.1176,32.8586,-118.9372,1.884520651291271,20.8844421745276,2.770126075984649,Day,Dusk,8.267105963343235e-4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.833738803747682,2.946426911550659,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,139,1409822,1413500,3678,1413215,3393,2018-04-16T03:01:02Z,1770.227181508804,NA,0,285,285,0,1692.902,4.05,238.24784042666604,NEPAC,1,32.8586,-118.9372,32.8679,-118.921,1.833806832325204,1.833806832325204,1.8954075786307016,Dusk,Dusk,3.705806095799513e-5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8338062661576164,0.2698858241514947,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,140,1413500,1423382,9882,1417034,3534,2018-04-16T04:02:20Z,1766.1133404491509,NA,0,6348,6348,0,1705.087,1.8,327.1366808031657,NEPAC,1,32.8679,-118.921,32.8667,-118.9403,1.8112379958725304,1.8112379958725304,1.657041114394183,Night,Night,1.1724886478398089e-4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.109829499575481,2.900005918444693,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,141,1423382,1429033,5651,1426675,3293,2018-04-16T06:47:02Z,1715.6896348312553,NA,0,2358,2358,0,1661.349,2.3,200.89879608634388,NEPAC,1,32.8424,-119.0022,32.8447,-119.0017,0.2593332714744626,0.2593332714744626,0.24909279010353932,Night,Night,5.561844089683743e-4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7167404993047091,2.337722551473888,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,142,1429033,1436167,7134,1431891,2858,2018-04-16T08:21:13Z,1649.9575233127275,NA,1,4276,3272,0,1660.022,2.3,175.19886685331835,NEPAC,1,32.8396,-118.9953,32.8232,-119.0037,1.3212707475587375,2.006540346035868,1.4921597285125234,Night,Night,9.541271935017415e-4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.856938017356623,-2.0333803387271603,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,143,1436167,1445611,9444,1439847,3680,2018-04-16T10:20:07Z,1599.8135659979685,NA,3,5764,3887,0,1582.552,7.05,225.49613739276137,NEPAC,1,32.8238,-119.0194,NA,NA,3.148226073211272,3.4300187623296114,NA,Night,Dawn,0.0016097885838077808,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,144,1445611,1455095,9484,1449344,3733,2018-04-16T12:57:31Z,1712.937359479554,NA,4,5751,1296,0,NA,NA,NA,NEPAC,1,NA,NA,32.8652,-118.9606,NA,3.034871791792422,NA,Dawn,Day,0.0027417511222201374,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,SPORTS,A,0,Inf,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,145,1455095,1459667,4572,1458628,3533,2018-04-16T15:35:35Z,1753.2892040608906,NA,1,1039,480,0,1672.58,4.05,236.3158920795504,NEPAC,1,32.8652,-118.9606,32.8399,-118.9704,2.1487891147961844,3.002937295921673,2.46422937436016,Day,Day,0.0041821908362437155,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9519893299838005,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,146,1459667,1470423,10756,1462970,3303,2018-04-16T16:51:47Z,1705.5203995300803,NA,5,7453,1185,0,1635.154,4.5,79.21339609663744,NEPAC,1,32.8399,-118.9704,32.8059,-119.0032,2.2486131309183546,6.566514476438535,2.2037337666802204,Day,Day,0.004985564669449827,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.863245473848772,-0.36766365858625405,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,147,1470423,1479208,8785,1474161,3738,2018-04-16T19:51:03Z,1563.5627081513164,NA,4,5047,779,0,1543.705,4.8,220.0502576168039,NEPAC,1,32.8059,-119.0032,32.8496,-119.0119,1.632644329494128,2.8143358295395426,1.130886146483129,Day,Day,0.007155650346621745,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9144064305180954,-2.2913980445429396,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,148,1479208,1490350,11142,1484106,4898,2018-04-16T22:17:28Z,1716.2128064203605,NA,6,6244,845,0,1660.012,2.65,284.07162229601477,NEPAC,1,32.8496,-119.0119,NA,NA,0.5260360932626311,1.5868857452250766,NA,Day,Day,0.009220043988178772,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1705306028500324,-1.5562259981112325,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zica-20180330-173188,149,1490350,1494033,3683,1493731,3381,2018-04-17T01:23:10Z,1714.13014395994,NA,0,302,302,0,1660.808,2.55,49.62135869960599,NEPAC,1,32.8515,-118.9996,32.8525,-118.9967,0.29324553857056246,0.29324553857056246,0.2681442567574358,Day,Day,0.012216150871206255,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2932454463664101,0.20679119232396528,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
